"","any","idMunicipi","nomMunicipi","idComarca","nomComarca","nomAT","idAT","entendre","parlar","llegir","escriure","poblacio_2_anys_i_mes","entendre_pct","parlar_pct","llegir_pct","escriure_pct","entendre_com","parlar_com","llegir_com","escriure_com","entendre_at","parlar_at","llegir_at","escriure_at"
"3537",2001,"431248","Riba, la","01","Alt Camp","Camp de Tarragona","AT03",664,577,572,385,666,100,87,86,58,98,89,86,61,98,89,87,63
"3538",1996,"431248","Riba, la","01","Alt Camp","Camp de Tarragona","AT03",806,669,611,512,810,100,83,75,63,99,90,86,55,99,91,86,55
"3539",1991,"431248","Riba, la","01","Alt Camp","Camp de Tarragona","AT03",895,755,770,455,900,99,84,86,51,99,88,84,53,99,88,84,51
"3540",2011,"431251","Riba-roja d'Ebre","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1204,1048,1017,718,1257,96,83,81,57,96,83,82,57,98,84,84,55
"3541",2001,"431251","Riba-roja d'Ebre","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1275,1164,1058,702,1300,98,90,81,54,98,91,85,56,98,90,81,49
"3542",1996,"431251","Riba-roja d'Ebre","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1441,1281,1045,505,1456,99,88,72,35,99,94,82,47,99,94,78,41
"3543",1991,"431251","Riba-roja d'Ebre","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1565,1305,1142,476,1586,99,82,72,30,100,92,82,41,99,91,76,37
"3544",2011,"431264","Riera de Gaià, la","36","Tarragonès","Camp de Tarragona","AT03",1560,1418,1411,1131,1607,97,88,88,70,96,76,81,57,98,85,87,64
"3545",2001,"431264","Riera de Gaià, la","36","Tarragonès","Camp de Tarragona","AT03",977,837,827,634,1006,97,83,82,63,96,80,79,54,98,89,87,63
"3546",1996,"431264","Riera de Gaià, la","36","Tarragonès","Camp de Tarragona","AT03",862,787,749,449,889,97,89,84,51,97,81,78,49,99,91,86,55
"3547",1991,"431264","Riera de Gaià, la","36","Tarragonès","Camp de Tarragona","AT03",877,794,744,382,899,98,88,83,42,96,78,74,43,99,88,84,51
"3548",2011,"431270","Riudecanyes","08","Baix Camp","Camp de Tarragona","AT03",1024,807,929,669,1109,92,73,84,60,97,84,86,65,98,85,87,64
"3549",2001,"431270","Riudecanyes","08","Baix Camp","Camp de Tarragona","AT03",701,662,639,439,718,98,92,89,61,97,89,88,64,98,89,87,63
"3550",1996,"431270","Riudecanyes","08","Baix Camp","Camp de Tarragona","AT03",580,561,483,281,587,99,96,82,48,98,91,86,55,99,91,86,55
"3551",1991,"431270","Riudecanyes","08","Baix Camp","Camp de Tarragona","AT03",575,551,512,415,575,100,96,89,72,99,89,85,59,99,88,84,51
"3552",2011,"431286","Riudecols","08","Baix Camp","Camp de Tarragona","AT03",1240,1079,1105,760,1272,97,85,87,60,97,84,86,65,98,85,87,64
"3553",2001,"431286","Riudecols","08","Baix Camp","Camp de Tarragona","AT03",951,855,835,578,971,98,88,86,60,97,89,88,64,98,89,87,63
"3554",1996,"431286","Riudecols","08","Baix Camp","Camp de Tarragona","AT03",964,890,907,458,976,99,91,93,47,98,91,86,55,99,91,86,55
"3555",1991,"431286","Riudecols","08","Baix Camp","Camp de Tarragona","AT03",897,802,776,461,916,98,88,85,50,99,89,85,59,99,88,84,51
"3556",2011,"431299","Riudoms","08","Baix Camp","Camp de Tarragona","AT03",6141,5067,5192,3940,6329,97,80,82,62,97,84,86,65,98,85,87,64
"3557",2001,"431299","Riudoms","08","Baix Camp","Camp de Tarragona","AT03",4968,4507,4327,3292,5151,96,87,84,64,97,89,88,64,98,89,87,63
"3558",1996,"431299","Riudoms","08","Baix Camp","Camp de Tarragona","AT03",4793,4272,3785,2311,4915,98,87,77,47,98,91,86,55,99,91,86,55
"3559",1991,"431299","Riudoms","08","Baix Camp","Camp de Tarragona","AT03",4584,4133,3761,2240,4701,98,88,80,48,99,89,85,59,99,88,84,51
"3560",2011,"431303","Rocafort de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",261,218,217,144,267,98,82,81,54,99,89,90,67,98,85,87,64
"3561",2001,"431303","Rocafort de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",261,253,235,119,266,98,95,88,45,99,93,91,68,98,89,87,63
"3562",1996,"431303","Rocafort de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",253,250,200,117,253,100,99,79,46,100,96,92,61,99,91,86,55
"3563",1991,"431303","Rocafort de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",259,248,229,29,259,100,96,88,11,100,91,86,49,99,88,84,51
"3564",2011,"431310","Roda de Berà","36","Tarragonès","Camp de Tarragona","AT03",5841,4206,4787,3077,6062,96,69,79,51,96,76,81,57,98,85,87,64
"3565",2001,"431310","Roda de Berà","36","Tarragonès","Camp de Tarragona","AT03",3343,2535,2490,1686,3546,94,71,70,48,96,80,79,54,98,89,87,63
"3566",1996,"431310","Roda de Berà","36","Tarragonès","Camp de Tarragona","AT03",2619,1919,1841,1044,2805,93,68,66,37,97,81,78,49,99,91,86,55
"3567",1991,"431310","Roda de Berà","36","Tarragonès","Camp de Tarragona","AT03",1880,1262,1125,804,2030,93,62,55,40,96,78,74,43,99,88,84,51
"3568",2011,"431325","Rodonyà","01","Alt Camp","Camp de Tarragona","AT03",491,454,432,303,498,99,91,87,61,98,86,87,64,98,85,87,64
"3569",2001,"431325","Rodonyà","01","Alt Camp","Camp de Tarragona","AT03",408,367,352,268,422,97,87,83,64,98,89,86,61,98,89,87,63
"3570",1996,"431325","Rodonyà","01","Alt Camp","Camp de Tarragona","AT03",374,344,335,260,378,99,91,89,69,99,90,86,55,99,91,86,55
"3571",1991,"431325","Rodonyà","01","Alt Camp","Camp de Tarragona","AT03",362,341,321,252,362,100,94,89,70,99,88,84,53,99,88,84,51
"3572",2011,"431331","Roquetes","09","Baix Ebre","Terres de l'Ebre","AT04",7783,6612,6675,4842,8091,96,82,82,60,98,82,84,57,98,84,84,55
"3573",2001,"431331","Roquetes","09","Baix Ebre","Terres de l'Ebre","AT04",6320,5763,5509,3944,6511,97,89,85,61,97,90,79,48,98,90,81,49
"3574",1996,"431331","Roquetes","09","Baix Ebre","Terres de l'Ebre","AT04",5914,5557,4754,2536,5961,99,93,80,43,99,93,77,42,99,94,78,41
"3575",1991,"431331","Roquetes","09","Baix Ebre","Terres de l'Ebre","AT04",5409,4989,3992,2256,5450,99,92,73,41,99,87,72,36,99,91,76,37
"3576",2011,"431346","Rourell, el","01","Alt Camp","Camp de Tarragona","AT03",378,336,339,266,379,100,89,89,70,98,86,87,64,98,85,87,64
"3577",2001,"431346","Rourell, el","01","Alt Camp","Camp de Tarragona","AT03",251,237,238,152,253,99,94,94,60,98,89,86,61,98,89,87,63
"3578",1996,"431346","Rourell, el","01","Alt Camp","Camp de Tarragona","AT03",251,240,228,106,252,100,95,90,42,99,90,86,55,99,91,86,55
"3579",1991,"431346","Rourell, el","01","Alt Camp","Camp de Tarragona","AT03",239,235,224,157,240,100,98,93,65,99,88,84,53,99,88,84,51
"3580",2011,"431359","Salomó","36","Tarragonès","Camp de Tarragona","AT03",476,404,439,282,506,94,80,87,56,96,76,81,57,98,85,87,64
"3581",2001,"431359","Salomó","36","Tarragonès","Camp de Tarragona","AT03",369,330,328,291,375,98,88,87,78,96,80,79,54,98,89,87,63
"3582",1996,"431359","Salomó","36","Tarragonès","Camp de Tarragona","AT03",370,343,344,304,376,98,91,91,81,97,81,78,49,99,91,86,55
"3583",1991,"431359","Salomó","36","Tarragonès","Camp de Tarragona","AT03",429,397,332,165,431,100,92,77,38,96,78,74,43,99,88,84,51
"3584",2011,"431362","Sant Carles de la Ràpita","22","Montsià","Terres de l'Ebre","AT04",14331,11639,12042,7615,14632,98,80,82,52,98,81,82,52,98,84,84,55
"3585",2001,"431362","Sant Carles de la Ràpita","22","Montsià","Terres de l'Ebre","AT04",11032,10046,9621,7327,11316,97,89,85,65,97,88,77,48,98,90,81,49
"3586",1996,"431362","Sant Carles de la Ràpita","22","Montsià","Terres de l'Ebre","AT04",10565,10031,8252,5524,10658,99,94,77,52,99,91,75,39,99,94,78,41
"3587",1991,"431362","Sant Carles de la Ràpita","22","Montsià","Terres de l'Ebre","AT04",10467,9535,7557,4447,10544,99,90,72,42,99,91,71,33,99,91,76,37
"3588",2011,"431378","Sant Jaume dels Domenys","12","Baix Penedès","Penedès","AT08",2356,1899,2020,1567,2406,98,79,84,65,95,75,80,57,97,82,84,62
"3589",2001,"431378","Sant Jaume dels Domenys","12","Baix Penedès","Penedès","AT08",1419,1262,1232,794,1469,97,86,84,54,94,76,75,49,97,83,81,56
"3590",1996,"431378","Sant Jaume dels Domenys","12","Baix Penedès","Penedès","AT08",1221,1078,1025,638,1263,97,85,81,51,96,78,73,44,97,85,80,51
"3591",1991,"431378","Sant Jaume dels Domenys","12","Baix Penedès","Penedès","AT08",1154,1007,913,538,1171,99,86,78,46,96,78,75,44,98,82,79,48
"3592",2011,"431384","Santa Bàrbara","22","Montsià","Terres de l'Ebre","AT04",3792,3305,3284,2051,3831,99,86,86,54,98,81,82,52,98,84,84,55
"3593",2001,"431384","Santa Bàrbara","22","Montsià","Terres de l'Ebre","AT04",3200,2949,2820,2089,3318,96,89,85,63,97,88,77,48,98,90,81,49
"3594",1996,"431384","Santa Bàrbara","22","Montsià","Terres de l'Ebre","AT04",3210,3079,2554,1194,3234,99,95,79,37,99,91,75,39,99,94,78,41
"3595",1991,"431384","Santa Bàrbara","22","Montsià","Terres de l'Ebre","AT04",3283,3120,1979,924,3296,100,95,60,28,99,91,71,33,99,91,76,37
"3596",2011,"431397","Santa Coloma de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",2884,2709,2713,2246,2920,99,93,93,77,99,89,90,67,98,85,87,64
"3597",2001,"431397","Santa Coloma de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",2553,2423,2352,1749,2669,96,91,88,66,99,93,91,68,98,89,87,63
"3598",1996,"431397","Santa Coloma de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",2471,2379,2259,1658,2481,100,96,91,67,100,96,92,61,99,91,86,55
"3599",1991,"431397","Santa Coloma de Queralt","16","Conca de Barberà","Camp de Tarragona","AT03",2487,2271,2254,1672,2500,99,91,90,67,100,91,86,49,99,88,84,51
"3600",2011,"431401","Santa Oliva","12","Baix Penedès","Penedès","AT08",3050,2391,2464,1767,3205,95,75,77,55,95,75,80,57,97,82,84,62
"3601",2001,"431401","Santa Oliva","12","Baix Penedès","Penedès","AT08",2077,1590,1545,970,2189,95,73,71,44,94,76,75,49,97,83,81,56
"3602",1996,"431401","Santa Oliva","12","Baix Penedès","Penedès","AT08",1695,1255,1145,694,1792,95,70,64,39,96,78,73,44,97,85,80,51
"3603",1991,"431401","Santa Oliva","12","Baix Penedès","Penedès","AT08",1380,1035,942,617,1448,95,71,65,43,96,78,75,44,98,82,79,48
"3604",2011,"431418","Pontils","16","Conca de Barberà","Camp de Tarragona","AT03",136,111,116,88,139,98,80,83,63,99,89,90,67,98,85,87,64
"3605",2001,"431418","Pontils","16","Conca de Barberà","Camp de Tarragona","AT03",134,125,122,93,134,100,93,91,69,99,93,91,68,98,89,87,63
"3606",1996,"431418","Pontils","16","Conca de Barberà","Camp de Tarragona","AT03",133,121,117,66,134,99,90,87,49,100,96,92,61,99,91,86,55
"3607",1991,"431418","Pontils","16","Conca de Barberà","Camp de Tarragona","AT03",108,87,65,37,108,100,81,60,34,100,91,86,49,99,88,84,51
"3608",2011,"431423","Sarral","16","Conca de Barberà","Camp de Tarragona","AT03",1566,1433,1388,1103,1589,99,90,87,69,99,89,90,67,98,85,87,64
"3609",2001,"431423","Sarral","16","Conca de Barberà","Camp de Tarragona","AT03",1367,1271,1215,998,1392,98,91,87,72,99,93,91,68,98,89,87,63
"3610",1996,"431423","Sarral","16","Conca de Barberà","Camp de Tarragona","AT03",1381,1310,1260,1029,1392,99,94,91,74,100,96,92,61,99,91,86,55
"3611",1991,"431423","Sarral","16","Conca de Barberà","Camp de Tarragona","AT03",1328,1202,1134,554,1341,99,90,85,41,100,91,86,49,99,88,84,51
"3612",2011,"431439","Savallà del Comtat","16","Conca de Barberà","Camp de Tarragona","AT03",69,64,63,52,69,100,93,91,75,99,89,90,67,98,85,87,64
"3613",2001,"431439","Savallà del Comtat","16","Conca de Barberà","Camp de Tarragona","AT03",61,55,55,41,61,100,90,90,67,99,93,91,68,98,89,87,63
"3614",1996,"431439","Savallà del Comtat","16","Conca de Barberà","Camp de Tarragona","AT03",72,69,68,55,72,100,96,94,76,100,96,92,61,99,91,86,55
"3615",1991,"431439","Savallà del Comtat","16","Conca de Barberà","Camp de Tarragona","AT03",55,48,49,39,55,100,87,89,71,100,91,86,49,99,88,84,51
"3616",2011,"431444","Secuita, la","36","Tarragonès","Camp de Tarragona","AT03",1559,1349,1402,1022,1570,99,86,89,65,96,76,81,57,98,85,87,64
"3617",2001,"431444","Secuita, la","36","Tarragonès","Camp de Tarragona","AT03",1116,1002,994,696,1136,98,88,88,61,96,80,79,54,98,89,87,63
"3618",1996,"431444","Secuita, la","36","Tarragonès","Camp de Tarragona","AT03",1036,957,892,531,1050,99,91,85,51,97,81,78,49,99,91,86,55
"3619",1991,"431444","Secuita, la","36","Tarragonès","Camp de Tarragona","AT03",892,792,783,399,903,99,88,87,44,96,78,74,43,99,88,84,51
"3620",2011,"431457","Selva del Camp, la","08","Baix Camp","Camp de Tarragona","AT03",5364,4493,4582,3511,5419,99,83,85,65,97,84,86,65,98,85,87,64
"3621",2001,"431457","Selva del Camp, la","08","Baix Camp","Camp de Tarragona","AT03",4099,3717,3608,2996,4167,98,89,87,72,97,89,88,64,98,89,87,63
"3622",1996,"431457","Selva del Camp, la","08","Baix Camp","Camp de Tarragona","AT03",3625,3387,3206,1460,3683,98,92,87,40,98,91,86,55,99,91,86,55
"3623",1991,"431457","Selva del Camp, la","08","Baix Camp","Camp de Tarragona","AT03",3354,3013,2804,1839,3433,98,88,82,54,99,89,85,59,99,88,84,51
"3624",2011,"431460","Senan","16","Conca de Barberà","Camp de Tarragona","AT03",57,52,54,47,57,100,91,95,82,99,89,90,67,98,85,87,64
"3625",2001,"431460","Senan","16","Conca de Barberà","Camp de Tarragona","AT03",35,31,31,26,35,100,89,89,74,99,93,91,68,98,89,87,63
"3626",1996,"431460","Senan","16","Conca de Barberà","Camp de Tarragona","AT03",35,35,33,27,35,100,100,94,77,100,96,92,61,99,91,86,55
"3627",1991,"431460","Senan","16","Conca de Barberà","Camp de Tarragona","AT03",26,21,24,16,26,100,81,92,62,100,91,86,49,99,88,84,51
"3628",2011,"431476","Solivella","16","Conca de Barberà","Camp de Tarragona","AT03",629,575,590,411,641,98,90,92,64,99,89,90,67,98,85,87,64
"3629",2001,"431476","Solivella","16","Conca de Barberà","Camp de Tarragona","AT03",617,603,598,522,625,99,96,96,84,99,93,91,68,98,89,87,63
"3630",1996,"431476","Solivella","16","Conca de Barberà","Camp de Tarragona","AT03",650,648,641,588,650,100,100,99,90,100,96,92,61,99,91,86,55
"3631",1991,"431476","Solivella","16","Conca de Barberà","Camp de Tarragona","AT03",699,673,618,400,702,100,96,88,57,100,91,86,49,99,88,84,51
"3632",2011,"431482","Tarragona","36","Tarragonès","Camp de Tarragona","AT03",122553,91754,102560,70258,130098,94,71,79,54,96,76,81,57,98,85,87,64
"3633",2001,"431482","Tarragona","36","Tarragonès","Camp de Tarragona","AT03",104985,82748,84292,56314,110772,95,75,76,51,96,80,79,54,98,89,87,63
"3634",1996,"431482","Tarragona","36","Tarragonès","Camp de Tarragona","AT03",103907,80870,79580,50963,109995,94,74,72,46,97,81,78,49,99,91,86,55
"3635",1991,"431482","Tarragona","36","Tarragonès","Camp de Tarragona","AT03",100460,69611,71815,41563,107897,93,65,67,39,96,78,74,43,99,88,84,51
"3636",2011,"431495","Tivenys","09","Baix Ebre","Terres de l'Ebre","AT04",903,765,787,486,903,100,85,87,54,98,82,84,57,98,84,84,55
"3637",2001,"431495","Tivenys","09","Baix Ebre","Terres de l'Ebre","AT04",869,795,742,388,885,98,90,84,44,97,90,79,48,98,90,81,49
"3638",1996,"431495","Tivenys","09","Baix Ebre","Terres de l'Ebre","AT04",953,930,708,260,953,100,98,74,27,99,93,77,42,99,94,78,41
"3639",1991,"431495","Tivenys","09","Baix Ebre","Terres de l'Ebre","AT04",1033,947,820,341,1034,100,92,79,33,99,87,72,36,99,91,76,37
"3640",2011,"431508","Tivissa","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1768,1609,1572,1135,1768,100,91,89,64,96,83,82,57,98,84,84,55
"3641",2001,"431508","Tivissa","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1725,1612,1439,969,1748,99,92,82,55,98,91,85,56,98,90,81,49
"3642",1996,"431508","Tivissa","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1702,1638,1513,929,1705,100,96,89,54,99,94,82,47,99,94,78,41
"3643",1991,"431508","Tivissa","30","Ribera d'Ebre","Terres de l'Ebre","AT04",1765,1684,1548,1110,1765,100,95,88,63,100,92,82,41,99,91,76,37
"3644",2011,"431515","Torre de Fontaubella, la","29","Priorat","Camp de Tarragona","AT03",131,123,121,104,131,100,94,92,79,99,91,91,68,98,85,87,64
"3645",2001,"431515","Torre de Fontaubella, la","29","Priorat","Camp de Tarragona","AT03",129,123,122,102,130,99,95,94,78,99,93,91,68,98,89,87,63
"3646",1996,"431515","Torre de Fontaubella, la","29","Priorat","Camp de Tarragona","AT03",83,82,79,35,83,100,99,95,42,100,95,90,54,99,91,86,55
"3647",1991,"431515","Torre de Fontaubella, la","29","Priorat","Camp de Tarragona","AT03",79,78,73,34,79,100,99,92,43,100,90,88,51,99,88,84,51
"3648",2011,"431520","Torre de l'Espanyol, la","30","Ribera d'Ebre","Terres de l'Ebre","AT04",650,507,534,370,676,96,75,79,55,96,83,82,57,98,84,84,55
"3649",2001,"431520","Torre de l'Espanyol, la","30","Ribera d'Ebre","Terres de l'Ebre","AT04",684,608,574,366,705,97,86,81,52,98,91,85,56,98,90,81,49
"3650",1996,"431520","Torre de l'Espanyol, la","30","Ribera d'Ebre","Terres de l'Ebre","AT04",646,625,608,391,647,100,97,94,60,99,94,82,47,99,94,78,41
"3651",1991,"431520","Torre de l'Espanyol, la","30","Ribera d'Ebre","Terres de l'Ebre","AT04",718,677,544,234,720,100,94,76,32,100,92,82,41,99,91,76,37
"3652",2011,"431536","Torredembarra","36","Tarragonès","Camp de Tarragona","AT03",14313,11188,11786,7977,14887,96,75,79,54,96,76,81,57,98,85,87,64
"3653",2001,"431536","Torredembarra","36","Tarragonès","Camp de Tarragona","AT03",10345,8269,8039,5264,10902,95,76,74,48,96,80,79,54,98,89,87,63
"3654",1996,"431536","Torredembarra","36","Tarragonès","Camp de Tarragona","AT03",8353,6932,6745,4388,8721,96,79,77,50,97,81,78,49,99,91,86,55
"3655",1991,"431536","Torredembarra","36","Tarragonès","Camp de Tarragona","AT03",5907,4562,4383,2826,6116,97,75,72,46,96,78,74,43,99,88,84,51
"3656",2011,"431541","Torroja del Priorat","29","Priorat","Camp de Tarragona","AT03",167,153,157,116,167,100,92,94,69,99,91,91,68,98,85,87,64
"3657",2001,"431541","Torroja del Priorat","29","Priorat","Camp de Tarragona","AT03",141,132,134,104,142,99,93,94,73,99,93,91,68,98,89,87,63
"3658",1996,"431541","Torroja del Priorat","29","Priorat","Camp de Tarragona","AT03",129,120,120,83,129,100,93,93,64,100,95,90,54,99,91,86,55
"3659",1991,"431541","Torroja del Priorat","29","Priorat","Camp de Tarragona","AT03",130,114,109,60,131,99,87,83,46,100,90,88,51,99,88,84,51
"3660",2011,"431554","Tortosa","09","Baix Ebre","Terres de l'Ebre","AT04",32231,26853,27296,19363,33436,96,80,82,58,98,82,84,57,98,84,84,55
"3661",2001,"431554","Tortosa","09","Baix Ebre","Terres de l'Ebre","AT04",27175,23449,22482,14938,28060,97,84,80,53,97,90,79,48,98,90,81,49
"3662",1996,"431554","Tortosa","09","Baix Ebre","Terres de l'Ebre","AT04",29293,25999,23196,13135,29579,99,88,78,44,99,93,77,42,99,94,78,41
"3663",1991,"431554","Tortosa","09","Baix Ebre","Terres de l'Ebre","AT04",28537,23731,21309,10877,28879,99,82,74,38,99,87,72,36,99,91,76,37
"3664",2011,"431567","Ulldecona","22","Montsià","Terres de l'Ebre","AT04",6526,4490,5030,3124,6856,95,65,73,46,98,81,82,52,98,84,84,55
"3665",2001,"431567","Ulldecona","22","Montsià","Terres de l'Ebre","AT04",5111,4531,4081,2582,5419,94,84,75,48,97,88,77,48,98,90,81,49
"3666",1996,"431567","Ulldecona","22","Montsià","Terres de l'Ebre","AT04",5007,4665,3969,2327,5065,99,92,78,46,99,91,75,39,99,94,78,41
"3667",1991,"431567","Ulldecona","22","Montsià","Terres de l'Ebre","AT04",5060,4556,4226,2491,5092,99,89,83,49,99,91,71,33,99,91,76,37
"3668",2011,"431573","Ulldemolins","29","Priorat","Camp de Tarragona","AT03",416,396,381,289,427,97,93,89,68,99,91,91,68,98,85,87,64
"3669",2001,"431573","Ulldemolins","29","Priorat","Camp de Tarragona","AT03",490,455,451,351,491,100,93,92,71,99,93,91,68,98,89,87,63
"3670",1996,"431573","Ulldemolins","29","Priorat","Camp de Tarragona","AT03",487,471,425,177,489,100,96,87,36,100,95,90,54,99,91,86,55
"3671",1991,"431573","Ulldemolins","29","Priorat","Camp de Tarragona","AT03",517,490,467,286,518,100,95,90,55,100,90,88,51,99,88,84,51
"3672",2011,"431589","Vallclara","16","Conca de Barberà","Camp de Tarragona","AT03",124,112,116,82,124,100,90,94,66,99,89,90,67,98,85,87,64
"3673",2001,"431589","Vallclara","16","Conca de Barberà","Camp de Tarragona","AT03",119,113,113,90,122,98,93,93,74,99,93,91,68,98,89,87,63
"3674",1996,"431589","Vallclara","16","Conca de Barberà","Camp de Tarragona","AT03",111,103,103,64,111,100,93,93,58,100,96,92,61,99,91,86,55
"3675",1991,"431589","Vallclara","16","Conca de Barberà","Camp de Tarragona","AT03",99,95,94,75,99,100,96,95,76,100,91,86,49,99,88,84,51
"3676",2011,"431592","Vallfogona de Riucorb","16","Conca de Barberà","Camp de Tarragona","AT03",115,95,87,67,115,100,83,76,58,99,89,90,67,98,85,87,64
"3677",2001,"431592","Vallfogona de Riucorb","16","Conca de Barberà","Camp de Tarragona","AT03",105,100,94,57,105,100,95,90,54,99,93,91,68,98,89,87,63
